datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay
2010-06-26 00:00:00,4.041666666666667,17.375,79.625,163.29166666666666,999.0,999.0,999.0,999.0,999.0
2010-06-27 00:00:00,0.8291666666666666,17.708333333333332,74.83333333333333,239.29166666666666,999.0,999.0,999.0,999.0,999.0
2010-06-28 00:00:00,0.975,21.395833333333332,69.875,314.1666666666667,999.0,999.0,999.0,999.0,999.0
2010-06-29 00:00:00,0.7958333333333334,22.166666666666668,75.125,312.3333333333333,999.0,999.0,999.0,999.0,999.0
2010-06-30 00:00:00,1.2416666666666667,24.808333333333334,69.0,323.7916666666667,999.0,999.0,999.0,999.0,999.0
2010-07-01 00:00:00,1.0458333333333334,22.287499999999998,63.583333333333336,326.7083333333333,999.0,999.0,999.0,999.0,999.0
2010-07-02 00:00:00,1.4916666666666665,14.262500000000001,70.04166666666667,159.95833333333334,999.0,999.0,999.0,999.0,999.0
2010-07-03 00:00:00,0.9208333333333334,22.808333333333334,62.625,325.6666666666667,999.0,999.0,999.0,999.0,999.0
2010-07-04 00:00:00,0.9500000000000001,18.758333333333333,71.66666666666667,216.45833333333334,999.0,999.0,999.0,999.0,999.0
2010-07-05 00:00:00,2.0500000000000003,14.966666666666667,80.70833333333333,161.83333333333334,999.0,999.0,999.0,999.0,999.0
2010-07-06 00:00:00,0.8791666666666668,19.795833333333334,67.29166666666667,215.70833333333334,999.0,999.0,999.0,999.0,999.0
2010-07-07 00:00:00,1.05,20.666666666666668,52.75,323.625,999.0,999.0,999.0,999.0,999.0
2010-07-08 00:00:00,0.8041666666666667,22.791666666666668,53.375,323.5416666666667,999.0,999.0,999.0,999.0,999.0
2010-07-09 00:00:00,0.9958333333333332,24.583333333333332,57.333333333333336,322.9583333333333,999.0,999.0,999.0,999.0,999.0
2010-07-10 00:00:00,1.7750000000000001,25.020833333333332,64.125,322.8333333333333,999.0,999.0,999.0,999.0,999.0
2010-07-11 00:00:00,1.4083333333333332,24.3125,66.83333333333333,321.2083333333333,999.0,999.0,999.0,999.0,999.0
2010-07-12 00:00:00,2.2583333333333333,23.458333333333332,67.91666666666667,315.3333333333333,999.0,999.0,999.0,999.0,999.0
2010-07-13 00:00:00,1.0041666666666667,22.75,71.0,314.4583333333333,999.0,999.0,999.0,999.0,999.0
2010-07-14 00:00:00,1.8583333333333334,25.833333333333332,66.66666666666667,308.1666666666667,999.0,999.0,999.0,999.0,999.0
2010-07-15 00:00:00,0.9708333333333333,21.229166666666668,73.79166666666667,261.4166666666667,999.0,999.0,999.0,999.0,999.0
2010-07-16 00:00:00,1.125,23.75,66.75,314.3333333333333,999.0,999.0,999.0,999.0,999.0
2010-07-17 00:00:00,2.4250000000000003,19.166666666666668,81.95833333333333,226.20833333333334,999.0,999.0,999.0,999.0,999.0
2010-07-18 00:00:00,2.0291666666666663,18.958333333333332,67.83333333333333,306.9583333333333,999.0,999.0,999.0,999.0,999.0
2010-07-19 00:00:00,1.9625000000000001,19.604166666666668,64.91666666666667,310.4583333333333,999.0,999.0,999.0,999.0,999.0
2010-07-20 00:00:00,0.8583333333333334,21.666666666666668,63.458333333333336,304.625,999.0,999.0,999.0,999.0,999.0
2010-07-21 00:00:00,1.7375,24.083333333333332,59.833333333333336,308.5,999.0,999.0,999.0,999.0,999.0
